id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2096968,*Upper East Side Cozy 1 Bedroom*,1461630,Ro,Manhattan,Upper East Side,40.76352,-73.95548,Entire home/apt,135,4,105,2019-06-29,1.56,1,267
2098338,Big Room near Prospect Park.,4970579,Sasha,Brooklyn,Flatbush,40.63832,-73.96769,Private room,50,5,77,2018-12-16,1.14,1,33
2098817,Historic Townhouse 3bed 2bath * 1 block to subway,2462590,Jenny And Mark,Brooklyn,Bushwick,40.69067,-73.92207,Entire home/apt,350,2,6,2019-05-01,0.95,2,99
2100174,Private Furnished Studio Apartment,10710522,Jessica,Manhattan,Upper East Side,40.77452,-73.94951,Entire home/apt,150,30,26,2019-04-21,0.41,1,269
2100887,1200sqft artsy loft SOHO/NOLITA gem,10545523,Adar,Manhattan,Nolita,40.72045,-73.99598,Entire home/apt,375,3,6,2015-05-19,0.10,1,0
2101349,Stunning UWS studio private room;,9829662,Victoria,Manhattan,Upper West Side,40.77747,-73.98095,Private room,150,3,10,2019-05-27,0.16,1,42
2101710,In the heart of Hell's Kitchen,10717291,Adam,Manhattan,Hell's Kitchen,40.76204,-73.99143,Entire home/apt,175,1,0,,,1,0
2101884,Sunny & Spacious in Park Slope,7096230,Richard And Mollie,Brooklyn,Park Slope,40.67281,-73.97628,Entire home/apt,170,2,24,2017-12-21,0.38,1,0
2102315,Spacious Modern Williamsburg Loft!,10720001,Phoebe,Brooklyn,Williamsburg,40.70981,-73.95189,Entire home/apt,275,3,3,2014-11-30,0.05,1,0
2102344,Cozy Private Room in Artsy Bushwick,5976214,Angela,Brooklyn,Bushwick,40.70381,-73.92766,Private room,30,3,2,2014-01-03,0.03,1,0
2102542,Cozy 1BD-15min to NYC $150,2977901,Andrea,Brooklyn,Cobble Hill,40.68803,-73.99182,Entire home/apt,150,1,19,2015-06-22,0.28,1,0
2102571,Studio Midtown East,4265753,Dai,Manhattan,Midtown,40.75426,-73.96886,Entire home/apt,140,3,2,2017-04-07,0.07,1,0
2102651,Central Park West Studio Value,10721586,Dana,Manhattan,Upper West Side,40.78835,-73.9681,Entire home/apt,200,30,1,2014-06-02,0.02,1,365
2103480,Thanksgiving in Manhattan!,10725397,Andrea,Manhattan,Upper West Side,40.77822,-73.98016,Entire home/apt,560,1,0,,,1,0
2104588,Time Square doorman building 1 bdrm,6757150,Olena,Manhattan,Theater District,40.76263,-73.98271,Entire home/apt,240,4,0,,,1,0
2104910,SPACIOUS APT BK/QUEENS w/BACKYARD!,10643810,Alex,Queens,Ridgewood,40.70988,-73.90845,Entire home/apt,99,2,57,2017-03-08,0.89,1,42
2105163,Gramercy Park Studio Apartment,10732706,Joe,Manhattan,Gramercy,40.73646,-73.98337,Entire home/apt,195,3,3,2019-01-03,0.21,1,0
2105180,COZY CLEAN BDR 3 MINUTE WALK FROM GRAND CENTRAL,10575680,David,Manhattan,Murray Hill,40.74961,-73.97865,Private room,89,2,10,2017-01-29,0.32,2,0
2106241,Private Room with Plush Queen Bed,1318137,Adriano,Brooklyn,Bushwick,40.69472,-73.92874,Private room,65,3,87,2019-06-11,1.37,2,305
2106662,Large one bedroom apartment,10736013,Javier,Manhattan,West Village,40.73192,-74.00433,Entire home/apt,156,1,0,,,1,0
2106706,"Large Bright Room, East Village Apt",1534243,Seth,Manhattan,East Village,40.72859,-73.98957,Private room,120,1,0,,,1,0
2107372,Best NYC Deal on upper west!,10346860,Shlom And Lyndz,Manhattan,Upper West Side,40.79994,-73.97094,Entire home/apt,400,1,0,,,1,0
2107696,Entire 2 BED APARTMENT - WILLIAMSBURG- Best Price,9265204,Gianni,Brooklyn,Williamsburg,40.70765,-73.94821,Entire home/apt,210,3,7,2019-06-10,0.10,2,343
2107883,Industrial Modernism Flex 2br Loft!,7503643,Vida,Brooklyn,Greenpoint,40.72587,-73.94138,Entire home/apt,159,30,5,2019-04-21,0.14,52,338
2107939,Private Single Room Steps to Subway,1318137,Adriano,Brooklyn,Bedford-Stuyvesant,40.69193,-73.9274,Private room,55,3,70,2019-05-27,1.11,2,285
2108178,Fabulous City View Studio Loft,7503643,Vida,Brooklyn,Greenpoint,40.72546,-73.94136,Entire home/apt,129,30,4,2018-01-05,0.06,52,322
2108237,Large 2BR/2B next to Lincoln Center,4185342,Itay,Manhattan,Upper West Side,40.77517,-73.98829,Entire home/apt,300,3,4,2015-04-21,0.06,1,0
2108424,Sunny Private room in Brooklyn,8013034,Kenny And Christine,Brooklyn,Bushwick,40.69636,-73.91138,Private room,79,1,20,2019-06-15,0.32,2,285
2108635,One room/full floor in a Duplex,2770596,Emilio,Brooklyn,Prospect-Lefferts Gardens,40.66261,-73.94673,Private room,100,4,0,,,2,0
2110145,UWS 1BR w/backyard + block from CP,2151325,Jay And Liz,Manhattan,Upper West Side,40.77782,-73.97848,Entire home/apt,6000,14,17,2015-02-17,0.27,1,359
2110493,PRIVATE studio/not shared/ SAFE/ CLEAN/Affordable,1834769,Debbie,Queens,Maspeth,40.72675,-73.90522,Entire home/apt,64,3,7,2019-06-22,0.69,1,333
2111172,Williamsburg. By Bedford L train,8337801,De,Brooklyn,Williamsburg,40.71872,-73.95496,Private room,110,10,72,2018-12-30,1.07,1,42
2111336,Nice Modern Mirrored Room in NYC,10764579,Kevin,Manhattan,Harlem,40.82532,-73.94992,Private room,55,14,66,2019-04-30,1.12,1,17
2112142,"No security req,great price,new queen bed!",10784618,Miguel,Brooklyn,Bedford-Stuyvesant,40.68162,-73.94848,Private room,55,5,8,2018-04-30,0.21,1,270
2112344,Private Bushwick Loved Room with a Sacred Garden,10768668,Shervin,Brooklyn,Bushwick,40.70177,-73.91922,Private room,75,5,0,,,1,0
2113431,Amazing room in Greenpoint,10775192,Joshua,Brooklyn,Greenpoint,40.72553,-73.94571,Private room,70,1,0,,,2,0
2113934,Futon on the Upper East Side!,10777592,Lorna,Manhattan,Upper East Side,40.7686,-73.95307,Shared room,85,2,16,2017-05-21,0.25,1,0
2115611,Large 1 bedroom apartment next to Prospect Park,1998676,Mal,Brooklyn,Windsor Terrace,40.65022,-73.97247,Entire home/apt,130,29,16,2018-12-19,0.26,1,217
2115773,Spacious 1BR Haven in Duplex w/Deck,514261,Vanessa,Brooklyn,South Slope,40.66639,-73.98706,Private room,120,7,0,,,3,0
2115784,Beautiful Prewar 1BD Apartment,10787148,Sarah,Brooklyn,Flatbush,40.64759,-73.96173,Entire home/apt,50,10,4,2014-07-13,0.06,1,0
2116059,Renting apt for a weekend getaway,10788865,Jochy,Manhattan,Washington Heights,40.83454,-73.94224,Entire home/apt,100,1,205,2019-06-30,3.05,1,1
2116940,"Sunny, Modern Open 1BR ",2715062,Stephen,Manhattan,Lower East Side,40.71973,-73.99338,Entire home/apt,145,2,4,2016-11-05,0.06,1,0
2117705,Refreshingly Peaceful Room in Prime Williamsburg,5243832,Andrew,Brooklyn,Williamsburg,40.71258,-73.96392,Private room,100,5,44,2019-05-26,1.68,1,41
2118102,Charming West Village One Bedroom,7579627,Maria,Manhattan,West Village,40.73236,-74.00353,Entire home/apt,200,1,4,2016-12-22,0.06,1,0
2119216,"Affordable, Private, Simple & Clean NYC Flat!",10806025,Christina,Manhattan,Harlem,40.82029,-73.93861,Entire home/apt,80,1,353,2019-06-19,5.26,1,258
2120619,Beautiful Central Park Apartment,4967515,Cody,Manhattan,Upper West Side,40.78881,-73.98116,Entire home/apt,200,6,4,2015-09-21,0.06,2,364
2122613,SuperBowl West Village Apartment,6854214,Nick,Manhattan,West Village,40.72975,-74.00414,Entire home/apt,325,1,0,,,1,0
2123079,Artist Loft Studio close to all,10577784,Julian,Queens,Long Island City,40.76304,-73.92777,Entire home/apt,120,3,80,2019-07-02,1.74,2,69
2123731,Spacious Suite in Midtown West/Times sq.,10828833,Stephen,Manhattan,Hell's Kitchen,40.76466,-73.99325,Private room,180,3,191,2019-06-19,3.29,1,161
2124536,Downtown Filmmaker's Loft by WTC,269710,Alfredo,Manhattan,Financial District,40.70912,-74.01322,Entire home/apt,379,2,96,2018-06-27,1.52,1,0
2124910,Private Room E,10384906,Susan,Brooklyn,Borough Park,40.63592,-74.00476,Private room,33,1,98,2019-06-16,1.55,5,0
2126376,Spacious Bedroom in Williamsburg Loft.,10846328,Luis,Brooklyn,Williamsburg,40.71296,-73.95088,Private room,60,4,0,,,2,0
2126576,2BR XL Industrial Factory Loft,7503643,Vida,Brooklyn,Greenpoint,40.72552,-73.94195,Entire home/apt,199,30,4,2018-08-14,0.07,52,365
2127016,Charming 1br loft in Brooklyn,7503643,Vida,Brooklyn,Greenpoint,40.72722,-73.94167,Entire home/apt,149,30,4,2018-09-28,0.06,52,343
2127382,Upper East Side apt for Super Bowl,10852093,Mark,Manhattan,Upper East Side,40.77924,-73.95092,Entire home/apt,150,1,0,,,1,0
2127713,GREAT COZY APT,8384058,Hb,Manhattan,Harlem,40.81143,-73.94248,Entire home/apt,98,8,37,2018-12-12,0.59,1,170
2127767,Sun-drenched 2 Bedroom Penthouse,923915,Matthew,Manhattan,East Village,40.72476,-73.97643,Entire home/apt,250,4,34,2016-11-21,0.52,2,239
2128464,Warm & Spacious (not available),10859032,Garth,Brooklyn,Bushwick,40.69312,-73.90582,Private room,60,1,4,2014-06-10,0.06,1,0
2128761,"Studio 1 block from subway, 10min to Manhattan!",407078,Mary,Brooklyn,Williamsburg,40.71558,-73.94355,Entire home/apt,149,2,49,2019-07-07,0.73,1,171
2132248,Huge Master Bedroom w/ Private Bath,3695778,Zach,Brooklyn,Williamsburg,40.7147,-73.96554,Private room,95,5,0,,,1,0
2134047,Artistic Studio Apartment,2533833,Tico,Brooklyn,Bedford-Stuyvesant,40.68409,-73.95402,Entire home/apt,85,3,122,2019-06-15,1.93,1,41
2134052,Large artsy studio with 90s style,7978448,Seth,Manhattan,Chelsea,40.74193,-74.0017,Entire home/apt,90,3,23,2015-12-06,0.36,1,0
2134294,"Nice room in Astoria, Queens, NYC",10859726,Don Luis,Queens,Astoria,40.77073,-73.93229,Private room,47,5,11,2018-03-10,0.16,3,162
2134697,Gorgeous New 1BR_Heart of Midtown,2119276,Host,Manhattan,Hell's Kitchen,40.76613,-73.98721,Entire home/apt,180,30,16,2019-04-22,0.25,39,337
2135116,"Downtown, close to every subway!",2382974,Chris,Manhattan,Battery Park City,40.71,-74.0154,Private room,110,3,1,2017-05-25,0.04,1,0
2135489,Charming Studio in Brooklyn,8624212,Leon,Brooklyn,Carroll Gardens,40.68362,-73.99714,Entire home/apt,170,2,131,2019-06-16,2.02,1,26
2135754,CONVENIENT Greenwich Village 2 BED!,7793849,Dain,Manhattan,Greenwich Village,40.72934,-73.99983,Entire home/apt,210,5,25,2018-08-24,0.42,1,0
2135766,"Super Bowl, 2 bdrm, UWS apartment ",4074918,Julie,Manhattan,Upper West Side,40.79478,-73.97474,Entire home/apt,900,1,0,,,1,0
2136293,Studio Apartment Near Express Subway to Manhattan,6599585,Mike,Queens,Richmond Hill,40.70171,-73.82788,Entire home/apt,65,2,162,2019-06-26,2.45,1,302
2136511,Private room with bathroom and balcony.,6001762,Ajang,Brooklyn,Bedford-Stuyvesant,40.67927,-73.9113,Private room,60,7,0,,,1,365
2137111,"Upper West Side 1 BR APT, ~675sg ft",10906528,Chris,Manhattan,Upper West Side,40.78689,-73.96985,Entire home/apt,225,2,14,2016-05-15,0.29,1,0
2137714,Casa de La Musica,1193933,Yoruba,Brooklyn,Bushwick,40.68342,-73.91017,Entire home/apt,200,7,0,,,1,0
2137796,A Beautiful Brownstone,10909829,Richelle And Pela,Brooklyn,Bedford-Stuyvesant,40.68478,-73.92971,Entire home/apt,170,3,125,2019-06-22,1.86,2,314
2138787,"HARLEM, NEW YORK WELCOMES YOU!!",68428,Tye And Etienne,Manhattan,Washington Heights,40.83191,-73.9411,Private room,62,2,4,2019-04-01,0.19,2,336
2141470,Centrally located Midtown East 1 BR,10928857,Ashley,Manhattan,Murray Hill,40.74487,-73.97452,Entire home/apt,125,2,8,2015-01-02,0.13,1,0
2141635,"Room in Soho, Manhattan",10929586,Chad,Manhattan,SoHo,40.72356,-74.00305,Private room,106,1,1,2014-04-23,0.02,1,0
2141667,Riverview at Lovely Harlem/UWS Home,10929872,Carlyn,Manhattan,Harlem,40.81968,-73.95353,Private room,93,2,138,2019-06-05,2.23,1,7
2141975,Charming and Large UES ROOM for travellers,1580799,Jenn,Manhattan,Upper East Side,40.77459,-73.95149,Private room,85,5,44,2019-06-28,0.77,1,299
2142092,"Furnished room - W. 181 St. by A, 1",8280182,Alejandro,Manhattan,Washington Heights,40.85098,-73.93664,Private room,300,2,0,,,1,365
2142130,Fully renovated 1br apt in LES,10932521,Kenneth,Manhattan,Lower East Side,40.71978,-73.98643,Entire home/apt,224,2,12,2018-11-25,0.21,1,0
2144033,Williamsburg - country house in NYC,6166889,Shelly,Brooklyn,Williamsburg,40.71473,-73.96495,Private room,145,1,52,2019-06-17,0.82,1,291
2144319,"Cheap, furnished private room",10945216,Rebecca,Brooklyn,Crown Heights,40.67177,-73.95221,Private room,40,1,1,2014-01-04,0.01,1,0
2145599,Large Private BR in Hell's Kitchen,1698391,Pat,Manhattan,Hell's Kitchen,40.76197,-73.99308,Private room,135,2,150,2019-06-28,2.42,3,98
2145620,"Bright, Lovely, Private Room in Midtown Manhattan",10949644,Lydia,Manhattan,Midtown,40.75667,-73.96464,Private room,97,3,177,2019-06-28,2.69,1,58
2145759,Cozy Room in Upper East Side,2879920,Alberto,Manhattan,Upper East Side,40.76141,-73.96273,Private room,69,60,43,2016-05-29,0.65,2,90
2148025,Bed & Bagel~a charming 3 bedroom loft,9130465,Roberta (And Chris),Brooklyn,Bushwick,40.69346,-73.90765,Entire home/apt,225,4,233,2019-06-29,3.55,1,89
2149184,Super Bowl Rental 2BR in Soho,7363831,Garrett,Manhattan,SoHo,40.72615,-74.00123,Entire home/apt,900,1,0,,,1,0
2149854,Amazing NYC 1BR Apartment,10454853,Margy,Manhattan,Hell's Kitchen,40.76213,-73.99376,Entire home/apt,215,3,2,2015-08-04,0.04,1,0
2149954,Hip Bushwick Apartment,10972334,Rob,Brooklyn,Bushwick,40.6966,-73.93072,Private room,99,2,8,2018-06-19,0.25,2,88
2150328,"SUPERBOWL!! 2 Bd, 2 Ba w Roof Deck!",10974237,Abby,Manhattan,East Village,40.72767,-73.98825,Entire home/apt,850,1,0,,,1,0
2150727,1500 sq ft apt sleeps 8 - SuperBowl,5579700,Steve,Manhattan,Gramercy,40.73545,-73.98238,Entire home/apt,2000,1,0,,,1,0
2150750,"Private Bedroom in Sunnyside, NYC ",9268805,David,Queens,Sunnyside,40.74527,-73.91693,Private room,60,1,10,2014-10-12,0.16,2,184
2151106,2br. Luxury Building in Upper East,6542088,Inbar,Manhattan,Upper East Side,40.7836,-73.95093,Entire home/apt,303,7,29,2018-11-25,0.46,1,3
2151259,Superbowl Studio Upper West Side,10263977,A,Manhattan,Upper West Side,40.79752,-73.96298,Entire home/apt,750,3,0,,,1,0
2151479,Newly renovated house,10981050,Rhonda,Brooklyn,Bedford-Stuyvesant,40.68922,-73.94626,Entire home/apt,111,3,104,2019-06-17,1.65,1,261
2151558,COZY ROOM WITH STUNNING VIEW IN AN AUTHENTIC FLAT,2838861,Ryan,Brooklyn,Greenpoint,40.73107,-73.95712,Private room,60,30,10,2018-05-28,0.15,1,92
2153435,The best Williamsburg has to offer!,4630562,Edward,Brooklyn,Williamsburg,40.71587,-73.96351,Entire home/apt,320,2,172,2019-07-04,2.99,1,330
2154075,"Brooklyn Charm, Close to Manhattan (30+ Days Only)",10992588,Joni,Brooklyn,Bedford-Stuyvesant,40.6864,-73.94529,Entire home/apt,112,200,314,2019-06-20,4.82,2,42
2154567,Cozy Brownstone Suite,9430366,Sharon And Ronn,Brooklyn,Bedford-Stuyvesant,40.68232,-73.92746,Entire home/apt,185,2,159,2019-06-30,3.20,1,348
2155219,Private Bedroom in LIC/ Astoria,10998158,Laura,Queens,Long Island City,40.75874,-73.92999,Private room,100,29,37,2018-12-08,0.57,1,305
2155345,Bushwick Bungalow,10995590,Cat,Brooklyn,Bushwick,40.70014,-73.92705,Entire home/apt,150,1,1,2015-10-14,0.02,1,0
2156111,Lg Private Rm wTerrace Midtown West,305395,Ritza,Manhattan,Hell's Kitchen,40.76337,-73.98576,Private room,130,5,98,2019-06-24,1.73,1,48
2157550,"2BD True Loft, Hip & Artsy Location",11010011,Adrien,Brooklyn,Bushwick,40.70751,-73.92058,Entire home/apt,130,5,9,2017-06-26,0.18,1,0
2158171,Luxury NYC Studio for Super Bowl 48,11012889,Judy,Manhattan,Financial District,40.70451,-74.00671,Entire home/apt,575,1,0,,,1,0
2159193,The Perfect 1-bedroom in Cobble Hill,11012377,Edward,Brooklyn,Carroll Gardens,40.68497,-73.9902,Entire home/apt,125,5,2,2019-04-19,0.32,1,196
2159898,East Village Studio,11021180,Sheila,Manhattan,East Village,40.72671,-73.98437,Entire home/apt,190,4,216,2019-07-06,3.34,1,55
2160591,"Brooklyn NY, Comfy,Spacious Repose!",6326737,Benjamin,Brooklyn,Bushwick,40.68926,-73.91595,Private room,70,3,40,2019-05-19,0.63,1,365
2163602,Upper West Side elegance. Riverside,11039974,Poppi,Manhattan,Upper West Side,40.77874,-73.98437,Entire home/apt,599,1,5,2016-08-25,0.14,2,0
2164135,"BIG, BRIGHT, STYLISH + CONVENIENT",1470471,Kerstin,Brooklyn,Bedford-Stuyvesant,40.69112,-73.95203,Private room,80,3,90,2019-06-17,1.39,1,199
2164631,Exclusive Upper East Side Studio,2090668,Ellen,Manhattan,Upper East Side,40.77464,-73.95226,Entire home/apt,99,1,0,,,1,0
2165107,Cozy Manhattan 1 BR,10533538,Sean,Manhattan,Upper East Side,40.7604,-73.96029,Entire home/apt,100,6,29,2019-05-30,0.47,1,128
2165933,Furnished one bedroom in Midtown West.,11051885,Gregory,Manhattan,Theater District,40.76252,-73.98376,Entire home/apt,200,30,2,2017-12-06,0.05,1,339
2168268,Home Sweet Home in Historic Harlem-Riverside Drive,9949214,Logan,Manhattan,Harlem,40.82252,-73.94462,Private room,60,2,13,2017-08-17,0.45,1,33
2169106,Huge Sunny Room In Awesome Apt/Neighborhood,11066377,Brett,Brooklyn,Prospect-Lefferts Gardens,40.6591,-73.96116,Private room,100,2,13,2019-05-19,0.36,1,365
2169765,Lower Park Avenue Pre War,8258307,James,Manhattan,Murray Hill,40.74855,-73.98001,Entire home/apt,2000,1,0,,,1,0
2170035,Historical Harlem @ express train!,11070320,Tracy,Manhattan,Harlem,40.812,-73.95367,Private room,90,3,82,2018-04-23,1.29,1,0
2170618,Brooklyn Artist Bdrm center of everything,11073109,Maya,Brooklyn,Clinton Hill,40.68214,-73.96474,Private room,61,4,3,2015-08-17,0.06,1,0
2171809,Room w/ Private Bathroom,11063639,Weilong,Brooklyn,Williamsburg,40.71557,-73.96149,Private room,99,1,0,,,1,0
2171821,Cool New 1br Apt - 1block from L&M,11079245,Florian / Anna,Queens,Ridgewood,40.70218,-73.91005,Private room,100,7,14,2019-05-08,0.24,1,365
2172139,Modern Apt Steps from Central Park,10096792,Alex,Manhattan,Upper West Side,40.77608,-73.97614,Entire home/apt,340,6,1,2019-04-26,0.41,1,365
2175827,Room Bedford Heart of Williamsburg,909577,Jaclyn,Brooklyn,Williamsburg,40.71354,-73.96183,Private room,75,2,183,2019-06-30,3.03,3,154
2177004,Sunny Loft in heart of williamsburg - entire loft!,11103721,Michelle,Brooklyn,Williamsburg,40.71364,-73.96427,Entire home/apt,130,30,6,2018-07-05,0.17,1,39
2178294,Garden apt in Wlmsbrg - Lorimer L,5716241,Aditya,Brooklyn,Williamsburg,40.71328,-73.95154,Entire home/apt,140,2,6,2019-01-02,0.10,1,0
2181941,Beautiful Apartment On Stivers Row,824689,Phyllis,Manhattan,Harlem,40.81562,-73.94426,Entire home/apt,112,3,22,2019-06-04,0.34,1,313
2182899,Sunny & spacious NYC Apartment,377361,Zed,Manhattan,East Village,40.72456,-73.98004,Entire home/apt,160,3,25,2017-05-23,0.40,1,0
2183423,2 Convertible Bdrms Great for 1-6,5414067,Adrianne,Manhattan,Harlem,40.81333,-73.94194,Entire home/apt,165,3,142,2019-06-14,2.27,2,301
2185668,Clean Private Room in Chelsea apt,3579337,Nina,Manhattan,Chelsea,40.74106,-74.00262,Private room,80,30,8,2017-01-31,0.12,3,301
2185842,1BR Superbowl rental Hells Kitchen,6910298,Anna,Manhattan,Hell's Kitchen,40.76,-73.99009,Entire home/apt,850,1,0,,,1,0
2186138,Superbowl - NYC Apartment,11147328,Ankur,Manhattan,Midtown,40.75764,-73.96827,Entire home/apt,950,1,0,,,1,0
2186452,Tribeca Loft for Superbowl Wknd,10636508,Reed,Manhattan,Tribeca,40.71725,-74.00528,Entire home/apt,1500,1,0,,,1,0
2186699,Modern Alcove Studio in Chelsea NYC,11126880,Jeffrey,Manhattan,Chelsea,40.74259,-73.99708,Entire home/apt,160,4,8,2017-12-25,0.12,1,0
2187847,Beautiful 1-Bedroom in West Village,11155956,Lauren,Manhattan,West Village,40.73818,-74.00433,Entire home/apt,300,2,0,,,1,0
2188204,Herkimer House,11157871,Anthony,Brooklyn,Bedford-Stuyvesant,40.67892,-73.95156,Entire home/apt,150,2,94,2019-06-23,2.55,1,144
2189129,10-Room Apt w/ 3BR & Park Views,11163727,Marcus,Brooklyn,Park Slope,40.66587,-73.97737,Entire home/apt,250,1,0,,,1,0
2189450,East Village 2BR with view!,11165856,Jonathan,Manhattan,East Village,40.72358,-73.9867,Entire home/apt,100,10,0,,,1,0
2189742,*Queen-sized comfort in cozy Historic Sugar Hill*,11167829,Dana  (& Justin),Manhattan,Harlem,40.82811,-73.94372,Private room,49,2,79,2019-06-09,1.22,3,52
2191591,3 story Home in NYC-upper east side,11176329,Jan,Manhattan,Upper East Side,40.78401,-73.94863,Entire home/apt,675,5,3,2014-09-09,0.05,1,0
2191612,Full apartment - perfect location,6959160,Craig,Manhattan,Hell's Kitchen,40.76293,-73.98981,Entire home/apt,150,5,9,2018-09-04,0.15,1,6
2193027,A charming UES apartment,11183488,Ashley,Manhattan,Upper East Side,40.78328,-73.95273,Entire home/apt,300,1,0,,,1,0
2193649,CLEAN ROOM on Lower East Side,11136429,Yanina,Manhattan,Lower East Side,40.71735,-73.99095,Private room,79,1,259,2017-12-20,3.93,1,2
2193902,East Village~Organic Living,1587234,Marie,Manhattan,East Village,40.72422,-73.98211,Entire home/apt,225,2,46,2019-04-30,0.80,1,320
2193945,BEDROOM WITH PRIVATE BATHROOM,11189139,Mete,Brooklyn,Bedford-Stuyvesant,40.68775,-73.9521,Private room,90,2,145,2019-06-29,2.26,1,250
2194038,Two Bedroom Flat,11189753,Sj,Brooklyn,Fort Greene,40.68683,-73.96981,Entire home/apt,285,8,23,2019-06-15,0.36,4,364
2194382,"Spacious 2BR/2BA Classic UWS Apt, Great for Family",11192207,Ish & Asa,Manhattan,Upper West Side,40.78731,-73.97805,Entire home/apt,300,2,2,2017-01-05,0.06,1,0
2196271,Bright Dble Bedroom. Private Bath. Close to Subway,396599,Thomas,Brooklyn,Bushwick,40.69972,-73.92244,Private room,55,2,1,2018-12-28,0.16,2,157
2197283,Charming Cozy Studio Apt. in NYC,8706294,J,Manhattan,Washington Heights,40.84058,-73.93885,Entire home/apt,80,5,81,2019-07-03,1.26,1,315
2197401,Bedroom with Private Bathroom,11208418,Maureen And Josiah,Manhattan,Washington Heights,40.84119,-73.939,Private room,90,1,271,2019-06-23,4.32,1,281
2197725,Luxury 1BD 1.5 Bath In UES in NYC,7181895,Yumi,Manhattan,Upper East Side,40.7759,-73.94921,Entire home/apt,325,2,3,2016-01-02,0.05,1,0
2198970,BEAUTIFUL 1 BEDROOM,4173868,Maryam,Manhattan,Washington Heights,40.84531,-73.93583,Private room,55,7,9,2017-09-22,0.14,1,0
2201154,Prime E. Village at St. Marks Place,5081260,Eden,Manhattan,NoHo,40.7278,-73.99205,Private room,208,2,38,2019-06-18,0.60,1,313
